id,fg_did,Yelp Business Name,street1,city,state,zipcode
669815,9802951027, Dish Network Lincolnton ,101 N Poplar St,Lincolnton,NC,28092
669813,9563796218, Dish Network Alton ,158 S Alton Blvd,Alton,TX,78573
669811,6062194509, Dish Network Somerset ,40 N Main St,Somerset,KY,42501
669809,5138137302, Dish Network Trenton ,801 W State St,Trenton,OH,45067
669807,8326523793, Dish Network Seabrook ,1840 E Nasa Pkwy,Seabrook,TX,77586
669805,6507291581, Dish Network Half Moon Bay ,2 San Mateo Rd,Half Moon Bay,CA,94019
669803,3607885240, Dish Network Sedro-Woolley ,810 Puget St,Sedro-Woolley,WA,98284
669801,4177197599, Dish Network Webb City ,101 W Church St,Webb City,MO,64870
669799,4693519195, Dish Network Levelland ,601 Avenue G,Levelland,TX,79336
669797,9209689264, Dish Network Suamico ,3237 Lakeview Dr,Suamico,WI,54173
669795,3194297362, Dish Network Payment Center ,161 Iowa 965,North Liberty,IA,52317
669793,7088326026, Dish Network Service Center ,8178 S 88th Ave,Justice,IL,60458
669791,2096241740, Dish Network Payment Center ,2363 E Willow St,Signal Hill,CA,90755
669789,9015678643, Dish Network Payment Center ,3911 Dayton Blvd,Red Bank,TN,37415
669787,2408984049, Dish Network Service Center ,7618 Fountainebleau Dr,New Carrollton,MD,20784
669785,3193596632, Dish Network Payment Center ,611 8th St,Fort Madison,IA,52627
669783,9522229308, Dish Network Payment Center ,2037 Lexington Ave S,Mendota Heights,MN,55120
669781,3306237146, Dish Network Service Center ,138 W 3rd St,Dover,OH,44622
669779,8437879961, Dish Network Payment Center ,1002 Friend St,Newberry,SC,29108
669777,6159333042, Dish Network Payment Center ,1209 West Ave,Crossville,TN,38555
669775,7088165089, Dish Network Palos Heights ,12330 Harlem Ave,Palos Heights,IL,60463
669773,2627536892, Dish Network Oconomowoc ,118 Wisconsin 16 Trunk,Oconomowoc,WI,53066
669771,8482024839, Dish Network Eatontown ,50 Industrial Way W,Eatontown,NJ,7724
669769,9522229334, Dish Network Buffalo ,3 Division Arc,Buffalo,MN,55313
669767,6608334936, Dish Network ,101 W Rollins St,Moberly,MO,65270
669765,9168006172, Dish Network ,11702 Enterprise Dr,Auburn,CA,95603
669763,4149798133, Dish Network ,1802 E Capitol Dr,Shorewood,WI,53211
669761,8149335316, Dish Network ,907 Park Ave,Meadville,PA,16335
669759,2198415115, Dish Network ,3701 Fairview Ave,Lake Station,IN,46405
669755,4158646359, Dish Network ,713 E Blithedale Ave,Mill Valley,CA,94941
669757,9107793218, Dish Network ,201 W Patterson St,Hope Mills,NC,28348
669753,9315705821, Dish Network ,111 Calvin St,McMinnville,TN,37110
669751,5599002346, Dish Network ,450 E Manning Ave,Parlier,CA,93648
669749,8706370732, Dish Network ,201 N Washington St,Forrest City,AR,72335
669747,7697172028, Dish Network ,102 N Jackson St,Brookhaven,MS,39601
669745,8624144870, Dish Network ,201 Romain Ave,Pompton Lakes,NJ,7442
669743,6148253036, Dish Network ,58 W Wilson Bridge Rd,Worthington,OH,43085
669741,4359948439, Dish Network Service Center ,2 N 300 W,Hurricane,UT,84737
669739,7088882016, Dish Network Hickory Hills ,8613 W 95th St,Hickory Hills,IL,60457
669737,2089182316, Dish Network Kuna ,331 W Main St,Kuna,ID,83634
669735,2254079396, Dish Network Baker ,2814 Ray Weiland Dr,Baker,LA,70714
669733,7088882013, Dish Network Chicago Ridge ,10516 S Ridgeland Ave,Chicago Ridge,IL,60415
669729,5138136753, Dish Network Sharonville ,11516 Rockfield Ct,Sharonville,OH,45241
669731,9802383139, Dish Network Newton ,117 N College Ave,Newton,NC,28658
669727,6099103409, Dish Network Princeton ,43 Franklin Terrace,Princeton,NJ,8542
669725,4844699033, Dish Network Whitehall ,120 Bridge S,Whitehall,PA,18032
669723,2694643366, Dish Network Sturgis ,121 W Chicago Rd,Sturgis,MI,49091
669719,9405033016, Dish Network Service Center ,1501 U.S. 283,Vernon,TX,76384
669715,2176974835, Dish Network ,101 W Jefferson Ave,Effingham,IL,62401
669717,9284960251, Dish Network Service Provider ,73 Coffee Pot Dr,Sedona,AZ,86336
669713,2626713343, Dish Network ,441 S Pine St,Burlington,WI,53105
669711,9859239980, Dish Network ,702 Front St,Morgan City,LA,70380
669707,5165570931, Dish Network ,3422 New York 25,Lake Grove,NY,11755
669705,9046872472, Dish Network ,205 Centre St,Fernandina Beach,FL,32034
669703,9797300086, Dish Network ,402 N Gulf Blvd,Freeport,TX,77541
669701,3139243877, Dish Network ,14876 Jefferson Ave,Detroit,MI,48215
669697,9522229121, Dish Network Service Center ,720 County Road F E,Vadnais Heights,MN,55127
669699,2625365820, Dish Network ,748 Wisconsin Ave,Grafton,WI,53024
669695,9472822482, Dish Network Payment Center ,116 E Lake St,South Lyon,MI,48178
669691,9718010603, Dish Network Payment Center ,2125 Columbia Blvd,St Helens,OR,97051
669689,5078816009, Dish Network Payment Center ,261 S Minnesota Ave,St Peter,MN,56082
669687,2317608046, Dish Network Payment Center ,37 E Broadway Ave,Muskegon Heights,MI,49444
669685,9315630396, Dish Network Payment Center ,10146 Dallas Hollow Rd,Soddy-Daisy,TN,37379
669683,7076822076, Dish Network Payment Center ,1102 Vine St,Healdsburg,CA,95448
669681,4844699020, Dish Network Payment Center ,3 N 10th Ave,Coatesville,PA,19320
669679,2168008304, Dish Network Payment Center ,13957 Cedar Rd,South Euclid,OH,44118
669675,8316215654, Dish Network-King City ,201 Franciscan Way,King City,CA,93930
669673,6019904025, Dish Network-Canton ,202 W Center St,Canton,MS,39046
669671,2198415084, Dish Network-Cedar Lake ,9906 W 133rd Ave,Cedar Lake,IN,46303
669669,9036907014, Dish Network-Henderson ,108 N Main St,Henderson,TX,75652
669665,7125600684, Dish Network-Spencer ,302 U.S. 18,Spencer,IA,51301
669667,5075502355, Dish Network-North Mankato ,1701 James Dr,North Mankato,MN,56003
669663,7868022296, Dish Network-Miami Springs ,101 S Royal Poinciana Blvd,Miami Springs,FL,33166
669659,8107724873, Dish Network-Fenton ,414 S Leroy St,Fenton,MI,48430
669661,5418447685, Dish Network-Ontario ,1450 Olds Ferry-Ontario Hwy,Ontario,OR,97914
669657,8506845843, Dish Network Provider ,816 Florida 30,Destin,FL,32541
669655,5759146254, Dish Network Provider ,252 S 1st St,Artesia,NM,88210
669651,3139243859, Dish Network Provider ,19502 Bournemouth St,Harper Woods,MI,48225
669653,7248125567, Dish Network Provider ,49 W Main St,Uniontown,PA,15401
669649,6812457388, Dish Network Provider ,85 Olde Main Plaza,St Albans,WV,25177
669643,4158519791, Dish Network Larkspur ,54 E Ward St,Larkspur,CA,94939
669641,3165364567, Dish Network El Dorado ,152 N Main St,El Dorado,KS,67042
669639,4238152480, Dish Network Lewisburg ,123 U.S. 31 Alt Business,Lewisburg,TN,37091
669637,5306910514, Dish Network Marysville ,518 9th St,Marysville,CA,95901
669633,2089174795, Dish Network Garden City ,3481 Chinden Blvd,Garden City,ID,83714
669635,8706264572, Dish Network Mountain Home ,802 N Cardinal Dr,Mountain Home,AR,72653
669629,2089173199, Dish Network Blackfoot ,16 N Ash St,Blackfoot,ID,83221
669627,4149798110, Dish Network Provider ,6001 W Calumet Rd,Milwaukee,WI,53223
669625,9377569001, Dish Network Provider ,25 Ohio 134,Wilmington,OH,45177
669623,6608334933, Dish Network Authorized Dealer ,102 W 1st St,Maryville,MO,64468
669621,7156002387, Dish Network Authorized Dealer ,2702 Village Park Dr,Plover,WI,54467
669619,9155194207, Dish Network Authorized Dealer ,2905 Farm to Market Road 365,Port Neches,TX,77627
669617,4409965237, Dish Network ,433 Leavitt Rd,Amherst,OH,44001
669615,9858038157, Dish Network ,302 Austin St,Bogalusa,LA,70427
669613,8453726071, Dish Network ,27 U.S. 202,West Haverstraw,NY,10993
669611,7207248308, Dish Network ,10229 N Federal Blvd,Federal Heights,CO,80260
669609,6185890366, Dish Network ,2 W Main St,Glen Carbon,IL,62034
669607,9147504245, Dish Network ,507 Tarrytown Rd,White Plains,NY,10607
669605,5138136652, Dish Network ,552 Loveland Madeira Rd,Loveland,OH,45140
669603,5155287407, Dish Network ,702 Keeler St,Boone,IA,50036
669599,6616664970, Dish Network ,121 W Tehachapi Blvd,Tehachapi,CA,93561
669595,6056552537, Dish Network ,301 Dakota Ave S,Huron,SD,57350
669597,7543005733, Dish Network ,2730 N Dixie Hwy,Wilton Manors,FL,33334
669593,3607885185, Dish Network ,402 Main St,Lynden,WA,98264
669591,7346559323, Dish Network ,22674 Allen Rd,Woodhaven,MI,48183
669589,5075196014, Dish Network ,302 10th St,Worthington,MN,56187
669587,4435697966, Dish Network ,516 Poplar St,Cambridge,MD,21613
669585,9189197025, Dish Network ,323 W 6th St,Okmulgee,OK,74447
669583,2094398009, Dish Network ,374 Main St,Livingston,CA,95334
669581,2056947986, Dish Network ,655 Park Ave,Moody,AL,35004
669579,8137923941, Dish Network ,3730 Tampa Rd,Oldsmar,FL,34677
669577,8144936489, Dish Network ,73 Erie Ave,St. Marys,PA,15857
669575,6096429786, Dish Network ,102 S 2nd St,Hammonton,NJ,8037
669573,2489974083, Dish Network ,30801 S Wixom Rd,Wixom,MI,48393
669571,3238798076, Dish Network Company ,5837 E Washington Blvd,Commerce,CA,90040
669569,3858007280, Dish Network Service ,402 E 1000 N,North Salt Lake,UT,84054
669567,7156023957, Dish Network Company ,5301 Sternberg Ave,Weston,WI,54476
669565,8127850510, Dish Network Company ,1502 I St,Bedford,IN,47421
669563,8325903508, Dish Network Service ,202 S 3rd St,Richmond,TX,77469
669561,3215783028, Dish Network Company ,207 S Ronald Reagan Blvd,Longwood,FL,32750
669559,3607885195, Dish Network Service ,1235 E St,Washougal,WA,98671
669557,9522229019, Dish Network Company ,4102 County Road 8,Robbinsdale,MN,55422
669555,2018752316, Dish Network-North Bergen ,801 91st St,North Bergen,NJ,7047
669553,2185319208, Dish Network-Bemidji ,402 Beltrami Ave NW,Bemidji,MN,56601
669551,9367555094, Dish Network-Hewitt ,264 N Hewitt Dr,Hewitt,TX,76643
669549,4149390809, Dish Network-Whitefish Bay ,5097 N Kimbark Pl,Whitefish Bay,WI,53217
669547,4246442170, Dish Network-Palos Verdes Estates ,1802 V?a Olivera,Palos Verdes Estates,CA,90274
669545,4259392849, Dish Network-Lake Stevens ,1702 E Lakeshore Dr,Lake Stevens,WA,98258
669543,2147856439, Dish Network-Hutto ,412 Tradesman Park Dr,Hutto,TX,78634
669541,2168007936, Dish Network-Warrensville Heights ,4136 Richmond Rd,Warrensville Heights,OH,44122
669539,2607482077, Dish Network-Warsaw ,118 E Center St,Warsaw,IN,46580
669537,2184990582, Dish Network Fergus Falls ,102 W Lincoln Ave,Fergus Falls,MN,56537
669535,2607482068, Dish Network Plymouth ,201 Indiana 17,Plymouth,IN,46563
669533,8437816765, Dish Network Beaufort ,702 Port Republic St,Beaufort,SC,29902
669531,9089982964, Dish Network Somerville ,3 South St,Somerville,NJ,8876
669529,4056225745, Dish Network Guthrie ,1648 S Division St,Guthrie,OK,73044
669527,3215579247, Dish Network Satellite Beach ,1007 N SR-A1A,Satellite Beach,FL,32937
669525,7018470003, Dish Network Service ,102 1st Ave E,Williston,ND,58801
669523,7088165061, Dish Network ,5402 W Calumet Sag Rd,Alsip,IL,60803
669521,3179862691, Dish Network ,3 E Main St,Mooresville,IN,46158
669519,9717776117, Dish Network ,16128 SE Sunnyside Rd,Happy Valley,OR,97015
669517,9036308013, Dish Network ,586 N Main St,Vidor,TX,77662
669515,9522228869, Dish Network ,3529 Co Road 39 NE,Monticello,MN,55362
669513,8437816750, Dish Network ,2201 Baxter St,Cayce,SC,29033
669511,8037143964, Dish Network ,1625 Paris Ave,Port Royal,SC,29935
669509,5074769018, Dish Network ,366 W Main St,Marshall,MN,56258
669505,3073162657, Dish Network Evanston ,928 Main St,Evanston,WY,82930
669503,6096014742, Dish Network Brigantine ,202 E Beach Ave,Brigantine,NJ,8203
669501,5598473009, Dish Network ,386 Sierra St,Kingsburg,CA,93631
669497,9377173023, Dish Network ,895 E Sandusky Ave,Bellefontaine,OH,43311
669495,2283490460, Dish Network ,240 W Canal St,Picayune,MS,39466
669491,6416386361, Dish Network ,302 A Ave W,Oskaloosa,IA,52577
669493,9106879980, Dish Network ,120 W Massachusetts Ave,Southern Pines,NC,28387
669489,3179730879, Dish Network ,148 N Jefferson St,Martinsville,IN,46151
669487,4693519162, Dish Network ,201 S Main St,Borger,TX,79007
669485,9209689224, Dish Network ,2102 Monroe St,Two Rivers,WI,54241
669483,2018752315, Dish Network ,193 Island Rd,Mahwah,NJ,7430
669481,5739755075, Dish Network ,602 S Washington St,Mexico,MO,65265
669479,8723951404, Dish Network ,6718 N Lincoln Ave,Lincolnwood,IL,60712
669477,4693519087, Dish Network ,102 N Washington St,Beeville,TX,78102
669475,4693519033, Dish Network ,113 W Ovilla Rd,Glenn Heights,TX,75154
669473,3186394211, Dish Network ,9113 Industrial Dr,Bastrop,LA,71220
669471,5417164517, Dish Network ,1724 N Portland St,La Grande,OR,97850
669469,9284960173, Dish Network ,651 E Center St,Chino Valley,AZ,86323
669467,2488265048, Dish Network ,12601 Nixon Ave,Riverview,MI,48193
669465,7406514180, Dish Network Customer Service Center ,1039 E Broad St,Pataskala,OH,43062
669463,8706264571, Dish Network Customer Service Center ,130 N Jefferson St,Magnolia,AR,71753
669461,2088810174, Dish Network ,4856 Yellowstone Ave,Chubbuck,ID,83202
669459,9377162825, Dish Network ,404 National Rd,Englewood,OH,45322
669457,2246016153, Dish Network ,29 E Grand Ave,Fox Lake,IL,60020
669453,2246016054, Dish Network ,824 Burlington Ave,Western Springs,IL,60558
669451,9147085938, Dish Network ,178 Lafayette Ave,Suffern,NY,10901
669447,2198415069, Dish Network Chesterton ,160 S Calumet Rd,Chesterton,IN,46304
669445,6812457293, Dish Network Bluefield ,246 Bland St,Bluefield,WV,24701
669443,8156688602, Dish Network Plano ,2 W Main St,Plano,IL,60545
669441,5739755067, Dish Network Fulton ,101 W 5th St,Fulton,MO,65251
669437,9522228852, Dish Network East Bethel ,2833 Viking Blvd NE,East Bethel,MN,55092
669435,8127174427, Dish Network Madison ,254 Ohio River Scenic Byway,Madison,IN,47250
669433,2625365266, Dish Network Cedarburg ,242 Taft St,Cedarburg,WI,53012
669431,6086460178, Dish Network Fort Atkinson ,141 Edward St,Fort Atkinson,WI,53538
669429,5598473002, Dish Network Kerman ,15157 W Whitesbridge Ave,Kerman,CA,93630
669425,5417054643, Dish Network ,1218 W 6th St,The Dalles,OR,97058
669423,9284960158, Dish Network ,846 N 11 Mile Corner Rd,Eloy,AZ,85131
669421,7169524226, Dish Network ,5385 Broadway,Lancaster,NY,14086
669419,9089982949, Dish Network ,68 Chanlon Rd,New Providence,NJ,7974
669417,6317764522, Dish Network ,54 John St,Babylon,NY,11702
669415,7543005717, Dish Network ,1645 NE 36th St,Pompano Beach,FL,33064
669413,8623776796, Dish Network ,258 Lackawanna Ave,Woodland Park,NJ,7424
669411,9377162803, Dish Network ,3701 Watertower Ln,West Carrollton,OH,45449
669409,3158360439, Dish Network-Ogdensburg ,702 New York 68,Ogdensburg,NY,13669
669407,3215579245, Dish Network-Cocoa Beach ,3 N Atlantic Ave,Cocoa Beach,FL,32931
669405,3148338983, Dish Network-St Ann ,10855 St Charles Rock Rd,St Ann,MO,63074
669403,9209685891, Dish Network-Little Chute ,203 W Main St,Little Chute,WI,54140
669401,8316215642, Dish Network-Scotts Valley ,597 Mt Hermon Rd,Scotts Valley,CA,95066
669399,6038413251, Dish Network-Somersworth ,3 Constitutional Way,Somersworth,NH,3878
669395,7329939803, Dish Network-Middlesex ,601 Voorhees Ave,Middlesex,NJ,8846
669397,5708615921, Dish Network-Bloomsburg ,35 W Main St,Bloomsburg,PA,17815
669393,2089172913, Dish Network-Idaho Falls ,2977 S Hitt Rd,Idaho Falls,ID,83404
669391,7408681162, Dish Network-Washington Court House ,1574 Columbus Ave,Washington Court House,OH,43160
669389,3179862671, Dish Network ,202 S 1st St,Zionsville,IN,46077
669387,8059198080, Dish Network ,5417 Carpinteria Ave,Carpinteria,CA,93013
669385,7087462012, Dish Network ,3913 147th St,Midlothian,IL,60445
669383,9124214859, Dish Network ,1402 E King Ave,Kingsland,GA,31548
669381,4693519157, Dish Network Payment Center ,187 S Main St,Lockhart,TX,78644
669379,3864498492, Dish Network Payment Center ,352 Ridge Blvd,South Daytona,FL,32119
669377,2056236974, Dish Network Payment Center ,1273 Main St,Gardendale,AL,35071
669375,4125732403, Dish Network Payment Center ,888 5th Ave,New Kensington,PA,15068
669373,7406100185, Dish Network Payment Center ,23608 Walnut St,Circleville,OH,43113
669371,6019902987, Dish Network Payment Center ,102 West Avenue S,McComb,MS,39648
669369,2606225260, Dish Network Service Center  Dish Network Payment Center ,1218 Lincoln Hwy E,New Haven,IN,46774
669367,2184818838, Dish Network Payment Center ,213 S 7th St,Brainerd,MN,56401
669365,9198839087, Dish Network ,201 State Road 1637,Morrisville,NC,27560
669363,4136724523, Dish Network ,77 Main St,North Adams,MA,1247
669361,4177171536, Dish Network ,207 N Main Ave,Republic,MO,65738
669359,4409965221, Dish Network ,30012 Lakeshore Blvd,Willowick,OH,44095
669357,5739194010, Dish Network ,151 W Main St,Jackson,MO,63755
669355,3528186117, Dish Network ,354 Florida 500,Tavares,FL,32778
669353,7622182752, Dish Network Cusseta ,403 Broad St,Cusseta,GA,31805
669351,8156620019, Dish Network ,301 E Main St,Streator,IL,61364
660355,3363831908, Dish Network - Eden ,717 Patrick St,Eden,NC,27288
660357,5155287071, Dish Network - Indianola ,113 E Salem Ave,Indianola,IA,50125
660353,9036257015, Dish Network - Jacksonville ,225 S Main St,Jacksonville,TX,75766
660351,9036257008, Dish Network - Sulphur Springs ,102 Tomlinson St,Sulphur Springs,TX,75482
660349,5734846420, Dish Network ,3 W 3rd St,Washington,MO,63090
660347,5056334945, Dish Network Service ,122 N Platinum Ave,deming,NM,88030
660345,2317146096, Dish Network Service ,202 E Front St,Traverse City,MI,49684
660343,9282482570, Dish Network Service ,204 Hwy 260,Payson,AZ,85541
660341,5705804329, Dish Network Service ,784 N Centre St,Pottsville,PA,17901
660339,9739686930, Dish Network Service ,454 River Styx Rd,Hopatcong,NJ,7843
660337,8596876059, Dish Network Service ,213 N Broadway,Berea,KY,40403
660335,8722102566, Dish Network Service ,624 Jefferson St,Shorewood,IL,60404
660333,3059986490, Dish Network ,3301 U.S. 441,West Park,FL,33023
660331,7049619413, Dish Network ,101 S Depot St,Albemarle,NC,28001
660327,2092356103, Dish Network Service ,1130 W Main St,Ripon,CA,95366
660325,8637346027, Dish Network Service ,765 Florida 60,Lake Wales,FL,33853
660323,3303463080, Dish Network - Streetsboro ,9446 Cleveland - East Liverpool Rd,Streetsboro,OH,44241
660321,9402273711, Dish Network - Hereford ,214 Main St,Hereford,TX,79045
660319,3345308402, Dish Network - Eufaula ,153 E Barbour St,Eufaula,AL,36027
660317,9085050826, Dish Network - Phillipsburg ,102 Heckman St,Phillipsburg,NJ,8865
660315,3363831898, Dish Network - Graham ,202 W Pine St,Graham,NC,27253
660313,2175163033, Dish Network - Lincoln ,402 Broadway St,Lincoln,IL,62656
660311,2762262913, Dish Network - Martinsville ,18 E Church St,Martinsville,VA,24112
660309,3093788176, Dish Network-Canton ,2 W Elm St,Canton,IL,61520
660307,3303463059, Dish Network - Aurora ,53 W Garfield Rd,Aurora,OH,44202
660305,6612464208, Dish Network - California City ,8145 California City Blvd,California City,CA,93505
660303,9142943034, Dish Network Service ,378 Main St,Beacon,NY,12508
660301,2015100731, Dish Network Service ,5 S Spruce St,Ramsey,NJ,7446
660299,8312751667, Dish Network Service ,1147 California 68,Pacific Grove,CA,93950
660297,8326992922, Dish Network Service ,302 22nd St,Canyon,TX,79015
660291,3147647228, Dish Network - Jennings ,8781 Jennings Station Rd,Jennings,MO,63136
660289,7012531017, Dish Network - Jamestown ,201 2nd St NW,Jamestown,ND,58401
660287,2055780194, Dish Network - Helena ,4683 Hwy 17,Helena,AL,35080
660285,8502899947, Dish Network - Panama City Beach ,15023 Front Beach Rd,Panama City Beach,FL,32413
